TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
3220,6771,2277.81,Payment,2025-01-13,Payment via bank transfer
3221,8967,4829.32,Withdrawal,2024-02-07,Cash withdrawal from ATM
3222,4207,2536.73,Withdrawal,2024-06-03,Cash withdrawal from ATM
3223,7293,4871.84,Payment,2023-12-04,Payment via credit card
3224,3651,59.96,Deposit,2024-02-24,Check deposit
3225,9550,532.92,Deposit,2025-03-21,Check deposit
3226,8128,3036.71,Payment,2024-03-18,Payment via mobile app
3227,3196,4905.21,Payment,2025-06-01,Payment via cash
3228,6328,1996.44,Withdrawal,2025-03-07,Cash withdrawal from ATM
3229,9074,597.7,Payment,2023-08-17,Payment via mobile app
3230,6389,2039.01,Purchase,2024-07-05,Purchase from gas station
3231,797,4162.01,Payment,2024-04-20,Payment via cash
3232,1279,3510.48,Purchase,2024-07-30,Purchase from grocery
3233,4125,2257.99,Purchase,2025-06-06,Purchase from gas station
3234,6577,1364.65,Payment,2024-04-06,Payment via credit card
3235,7208,4478.92,Deposit,2023-11-01,Check deposit
3236,7756,707.33,Withdrawal,2025-01-21,Cash withdrawal from ATM
3237,7465,2915.98,Withdrawal,2024-08-23,Cash withdrawal from ATM
3238,5226,4324.27,Refund,2024-07-27,Refund for returned item
3239,9267,4480.08,Refund,2025-03-20,Refund for returned item
3240,4037,4202.4,Refund,2024-06-28,Refund for returned item
3241,8821,4396.02,Purchase,2023-09-09,Purchase from coffee shop
3242,9956,425.6,Purchase,2024-02-10,Purchase from online store
3243,6873,1703.75,Payment,2025-07-18,Payment via mobile app
3244,6504,3239.53,Purchase,2024-12-24,Purchase from clothing
3245,3713,3503.08,Deposit,2024-07-12,Check deposit
3246,2604,207.91,Deposit,2025-05-11,Check deposit
3247,8830,4312.94,Deposit,2025-03-06,Check deposit
3248,1165,2329.83,Payment,2023-09-02,Payment via bank transfer
3249,1473,1807.05,Purchase,2024-06-10,Purchase from coffee shop
3250,7485,1393.27,Payment,2024-01-22,Payment via bank transfer
3251,5781,4838.49,Refund,2025-02-09,Refund for returned item
3252,1894,883.76,Deposit,2023-10-10,Check deposit
3253,579,3625.84,Withdrawal,2025-08-05,Cash withdrawal from ATM
3254,9564,4159.97,Purchase,2024-08-21,Purchase from clothing
3255,9356,4282.2,Refund,2024-12-06,Refund for returned item
3256,9622,4588.0,Withdrawal,2023-11-10,Cash withdrawal from ATM
3257,6552,4798.47,Payment,2024-03-12,Payment via credit card
3258,9983,2959.23,Withdrawal,2024-07-24,Cash withdrawal from ATM
3259,9214,2936.9,Payment,2023-11-12,Payment via mobile app
3260,5433,968.03,Purchase,2024-09-11,Purchase from gas station
3261,7620,1677.59,Refund,2023-11-20,Refund for returned item
3262,9568,364.78,Payment,2023-08-10,Payment via credit card
3263,7974,4586.83,Withdrawal,2025-03-27,Cash withdrawal from ATM
3264,7957,3004.67,Purchase,2025-01-03,Purchase from coffee shop
3265,9629,553.74,Purchase,2025-05-24,Purchase from clothing
3266,6520,3718.38,Payment,2025-04-20,Payment via credit card
3267,8719,243.2,Payment,2024-12-03,Payment via mobile app
3268,2024,2807.04,Purchase,2024-09-15,Purchase from online store
3269,2852,4453.9,Refund,2024-12-09,Refund for returned item
3270,2948,1204.23,Deposit,2025-04-03,Check deposit
3271,5181,2857.2,Deposit,2024-08-23,Check deposit
3272,2342,1076.58,Payment,2023-11-11,Payment via cash
3273,6203,4767.11,Withdrawal,2025-01-02,Cash withdrawal from ATM
3274,7,4823.74,Refund,2023-11-29,Refund for returned item
3275,6853,4015.45,Payment,2024-08-11,Payment via cash
3276,8888,34.93,Withdrawal,2023-11-17,Cash withdrawal from ATM
3277,2604,812.47,Payment,2024-07-31,Payment via bank transfer
3278,9483,4459.2,Refund,2023-09-08,Refund for returned item
3279,2410,4475.63,Refund,2025-03-16,Refund for returned item
3280,5590,3817.59,Withdrawal,2024-01-27,Cash withdrawal from ATM
3281,6420,899.0,Withdrawal,2023-12-19,Cash withdrawal from ATM
3282,4076,4643.32,Deposit,2023-10-19,Check deposit
3283,3868,2611.32,Purchase,2024-09-05,Purchase from clothing
3284,7441,1881.62,Refund,2025-05-03,Refund for returned item
3285,2228,3090.69,Payment,2024-10-14,Payment via bank transfer
3286,3688,4460.01,Deposit,2025-06-18,Check deposit
3287,2092,2258.37,Deposit,2025-07-10,Check deposit
3288,8737,772.0,Payment,2025-03-26,Payment via bank transfer
3289,6043,468.22,Deposit,2024-10-18,Check deposit
3290,1301,2826.89,Deposit,2025-01-19,Check deposit
3291,7632,4280.4,Refund,2023-12-02,Refund for returned item
3292,594,1951.48,Refund,2025-04-19,Refund for returned item
3293,812,2195.27,Withdrawal,2025-06-08,Cash withdrawal from ATM
3294,1069,3591.87,Purchase,2024-07-13,Purchase from clothing
3295,6954,3353.81,Withdrawal,2024-06-07,Cash withdrawal from ATM
3296,4396,3787.01,Deposit,2025-08-04,Check deposit
3297,1739,2857.64,Purchase,2024-04-21,Purchase from clothing
3298,8548,3847.68,Refund,2025-03-20,Refund for returned item
3299,4366,107.41,Deposit,2025-08-01,Check deposit
3300,4018,3246.77,Purchase,2024-10-21,Purchase from coffee shop
3301,6820,87.03,Payment,2024-08-12,Payment via credit card
3302,8536,3884.7,Purchase,2024-07-13,Purchase from electronics
3303,4310,2017.29,Payment,2025-07-03,Payment via cash
3304,2315,1024.55,Deposit,2024-11-10,Check deposit
3305,9527,3366.89,Deposit,2024-09-17,Check deposit
3306,5983,3391.97,Purchase,2025-05-31,Purchase from grocery
3307,3292,3191.45,Refund,2025-02-18,Refund for returned item
3308,5045,1035.39,Withdrawal,2024-11-15,Cash withdrawal from ATM
3309,3365,429.7,Refund,2025-04-30,Refund for returned item
3310,7285,2557.32,Withdrawal,2024-02-05,Cash withdrawal from ATM
3311,639,3604.05,Purchase,2024-03-25,Purchase from coffee shop
3312,9828,3246.98,Payment,2025-01-12,Payment via mobile app
3313,6004,3326.19,Refund,2025-04-10,Refund for returned item
3314,4189,353.69,Refund,2024-02-01,Refund for returned item
3315,1619,2262.33,Withdrawal,2023-12-13,Cash withdrawal from ATM
3316,835,1699.7,Payment,2025-07-05,Payment via credit card
3317,2851,4959.85,Payment,2024-07-18,Payment via mobile app
3318,596,1117.09,Payment,2025-06-20,Payment via mobile app
3319,1841,1277.92,Purchase,2025-02-02,Purchase from grocery
3320,4698,3638.34,Refund,2025-03-14,Refund for returned item
3321,8954,4255.49,Deposit,2023-09-06,Check deposit
3322,404,1167.32,Payment,2024-10-21,Payment via mobile app
3323,5513,4735.08,Payment,2023-09-01,Payment via bank transfer
3324,5475,4652.05,Deposit,2025-06-13,Check deposit
3325,1126,4919.59,Payment,2024-04-06,Payment via mobile app
3326,3002,4671.61,Withdrawal,2025-05-17,Cash withdrawal from ATM
3327,9175,2251.34,Purchase,2024-10-13,Purchase from gas station
3328,2682,1105.04,Withdrawal,2025-05-27,Cash withdrawal from ATM
3329,9506,2891.18,Refund,2023-12-24,Refund for returned item
3330,9621,1342.02,Payment,2023-11-27,Payment via mobile app
3331,4627,4216.06,Payment,2024-09-11,Payment via bank transfer
3332,3162,2011.72,Withdrawal,2023-08-14,Cash withdrawal from ATM
3333,6143,2861.62,Deposit,2024-01-15,Check deposit
3334,7772,3321.73,Payment,2024-11-05,Payment via bank transfer
3335,1215,4286.64,Deposit,2023-09-27,Check deposit
3336,2429,3790.12,Payment,2025-07-11,Payment via credit card
3337,1924,2440.09,Purchase,2024-06-28,Purchase from online store
3338,4401,3450.74,Payment,2024-12-03,Payment via credit card
3339,6085,4257.66,Refund,2023-12-10,Refund for returned item
3340,6839,4257.19,Withdrawal,2024-01-30,Cash withdrawal from ATM
3341,1121,1718.6,Payment,2024-12-04,Payment via credit card
3342,4605,2648.67,Withdrawal,2023-11-23,Cash withdrawal from ATM
3343,442,564.63,Payment,2024-11-22,Payment via bank transfer
3344,830,1345.79,Purchase,2024-01-05,Purchase from gas station
3345,8251,1265.67,Payment,2025-07-06,Payment via cash
3346,3518,866.11,Purchase,2024-12-20,Purchase from coffee shop
3347,8433,401.05,Refund,2024-11-01,Refund for returned item
3348,1152,2286.74,Payment,2023-08-24,Payment via bank transfer
3349,990,4756.21,Payment,2024-10-21,Payment via bank transfer
3350,3632,827.83,Payment,2025-05-19,Payment via bank transfer
3351,3063,3354.27,Withdrawal,2024-03-08,Cash withdrawal from ATM
3352,7389,1489.94,Withdrawal,2025-06-21,Cash withdrawal from ATM
3353,8189,3686.07,Payment,2024-08-24,Payment via cash
3354,3301,308.45,Payment,2025-03-10,Payment via credit card
3355,6369,943.82,Refund,2024-05-21,Refund for returned item
3356,5061,2973.21,Refund,2024-10-19,Refund for returned item
3357,4591,3211.77,Withdrawal,2025-05-23,Cash withdrawal from ATM
3358,8195,3311.42,Refund,2024-04-14,Refund for returned item
3359,9353,3562.03,Withdrawal,2025-06-18,Cash withdrawal from ATM
3360,8997,2531.78,Payment,2024-09-11,Payment via cash
3361,5840,4140.8,Refund,2025-05-02,Refund for returned item
3362,2981,4302.1,Payment,2024-03-17,Payment via bank transfer
3363,1270,1562.68,Purchase,2025-03-06,Purchase from gas station
3364,8238,959.63,Refund,2024-09-09,Refund for returned item
3365,1413,2354.28,Purchase,2024-02-14,Purchase from gas station
3366,8246,1955.7,Deposit,2024-11-24,Check deposit
3367,1898,4484.01,Payment,2024-01-03,Payment via credit card
3368,6087,2633.97,Purchase,2025-03-13,Purchase from coffee shop
3369,3783,4921.83,Deposit,2025-02-03,Check deposit
3370,6460,2304.92,Payment,2025-06-04,Payment via credit card
3371,7877,2491.24,Purchase,2025-01-16,Purchase from coffee shop
3372,2233,3180.23,Purchase,2024-04-20,Purchase from clothing
3373,819,2878.92,Payment,2023-11-25,Payment via credit card
3374,7210,2256.01,Purchase,2024-04-10,Purchase from online store
3375,247,2283.07,Deposit,2024-01-22,Check deposit
3376,2528,1230.46,Purchase,2025-07-31,Purchase from online store
3377,113,1158.95,Purchase,2024-09-26,Purchase from grocery
3378,3424,2134.09,Payment,2025-07-08,Payment via cash
3379,9012,195.15,Payment,2025-04-24,Payment via cash
3380,2007,1928.22,Deposit,2025-08-02,Check deposit
3381,2869,4362.37,Withdrawal,2024-12-17,Cash withdrawal from ATM
3382,8588,1347.66,Refund,2024-10-20,Refund for returned item
3383,2484,1032.0,Purchase,2023-11-10,Purchase from clothing
3384,3968,1761.0,Purchase,2024-01-30,Purchase from grocery
3385,9231,4890.77,Refund,2024-03-23,Refund for returned item
3386,2564,2341.81,Payment,2024-07-22,Payment via credit card
3387,1286,712.84,Payment,2024-08-16,Payment via credit card
3388,5136,4619.69,Withdrawal,2024-03-02,Cash withdrawal from ATM
3389,1787,2476.76,Refund,2023-10-29,Refund for returned item
3390,2753,4456.98,Withdrawal,2025-05-05,Cash withdrawal from ATM
3391,4296,4831.29,Purchase,2024-09-22,Purchase from online store
3392,7675,1115.5,Deposit,2025-03-24,Check deposit
3393,7635,1605.9,Refund,2024-02-02,Refund for returned item
3394,5817,3347.69,Payment,2024-05-18,Payment via mobile app
3395,1313,2327.22,Refund,2024-11-25,Refund for returned item
3396,1943,3946.92,Payment,2023-08-26,Payment via credit card
3397,1061,705.58,Deposit,2023-10-16,Check deposit
3398,2731,4365.32,Deposit,2024-05-30,Check deposit
3399,2570,2462.09,Payment,2024-11-05,Payment via credit card
3400,4595,4019.07,Deposit,2023-10-02,Check deposit
3401,766,3941.93,Deposit,2024-08-18,Check deposit
3402,9222,970.97,Deposit,2024-07-12,Check deposit
3403,1448,3171.82,Deposit,2024-09-03,Check deposit
3404,8586,3455.71,Withdrawal,2024-04-14,Cash withdrawal from ATM
3405,9268,3069.88,Payment,2024-04-28,Payment via credit card
3406,9820,4786.49,Payment,2023-08-26,Payment via credit card
3407,9274,3286.54,Payment,2024-12-14,Payment via cash
3408,158,808.38,Purchase,2023-12-08,Purchase from online store
3409,6706,3276.43,Deposit,2023-09-30,Check deposit
3410,2351,3665.18,Deposit,2025-02-19,Check deposit
3411,2747,1149.63,Refund,2023-12-27,Refund for returned item
3412,1180,1903.58,Purchase,2025-06-02,Purchase from gas station
3413,6938,3125.1,Payment,2024-05-24,Payment via mobile app
3414,5528,3263.48,Refund,2024-08-07,Refund for returned item
3415,1073,2221.15,Refund,2024-04-18,Refund for returned item
3416,1083,642.45,Withdrawal,2024-12-02,Cash withdrawal from ATM
3417,7606,915.7,Deposit,2024-03-12,Check deposit
3418,9729,1960.2,Purchase,2024-12-17,Purchase from grocery
3419,8737,1130.68,Withdrawal,2024-08-25,Cash withdrawal from ATM
3420,2582,4904.25,Purchase,2024-10-19,Purchase from gas station
3421,8073,3471.78,Deposit,2025-05-09,Check deposit
3422,2941,2294.29,Deposit,2024-12-02,Check deposit
3423,316,4082.32,Purchase,2024-03-28,Purchase from coffee shop
3424,6290,3862.73,Deposit,2024-12-09,Check deposit
3425,6378,183.59,Withdrawal,2023-09-19,Cash withdrawal from ATM
3426,2798,4602.42,Refund,2024-12-14,Refund for returned item
3427,3082,3360.35,Withdrawal,2025-05-06,Cash withdrawal from ATM
3428,6094,4933.19,Withdrawal,2025-02-14,Cash withdrawal from ATM
3429,1097,3573.11,Deposit,2024-08-19,Check deposit
3430,1323,3527.57,Payment,2024-04-17,Payment via credit card
3431,700,978.46,Withdrawal,2025-03-02,Cash withdrawal from ATM
3432,4642,407.6,Withdrawal,2023-09-22,Cash withdrawal from ATM
3433,4439,2731.75,Deposit,2023-08-22,Check deposit
3434,3032,2073.92,Withdrawal,2023-08-25,Cash withdrawal from ATM
3435,7234,4339.51,Refund,2024-08-04,Refund for returned item
3436,7701,202.28,Payment,2024-04-05,Payment via cash
3437,4922,3995.49,Purchase,2025-01-21,Purchase from coffee shop
3438,6845,3998.41,Deposit,2025-01-24,Check deposit
3439,2900,1683.52,Refund,2024-11-07,Refund for returned item
3440,7051,2565.05,Deposit,2023-10-18,Check deposit
3441,7279,4259.92,Withdrawal,2023-12-20,Cash withdrawal from ATM
3442,2175,1071.63,Purchase,2025-07-07,Purchase from coffee shop
3443,1642,1245.19,Purchase,2023-09-07,Purchase from coffee shop
3444,2833,562.21,Payment,2024-03-26,Payment via cash
3445,7458,1727.78,Refund,2024-12-16,Refund for returned item
3446,2199,2453.51,Deposit,2023-10-08,Check deposit
3447,1323,3481.03,Withdrawal,2024-05-01,Cash withdrawal from ATM
3448,9666,3434.85,Payment,2024-01-27,Payment via credit card
3449,7416,3457.63,Refund,2024-01-12,Refund for returned item
3450,6285,2275.19,Payment,2025-02-03,Payment via mobile app
3451,9959,3387.34,Deposit,2024-11-02,Check deposit
3452,5214,3299.59,Deposit,2025-05-14,Check deposit
3453,7975,1117.04,Purchase,2024-11-24,Purchase from online store
3454,5567,1719.1,Deposit,2025-03-03,Check deposit
3455,5145,4544.95,Payment,2024-04-07,Payment via credit card
3456,5916,711.98,Refund,2024-02-07,Refund for returned item
3457,2997,477.33,Refund,2025-02-10,Refund for returned item
3458,7040,1208.48,Deposit,2024-10-12,Check deposit
3459,3533,2011.77,Refund,2025-04-01,Refund for returned item
3460,923,4012.18,Withdrawal,2025-03-14,Cash withdrawal from ATM
3461,3258,2010.19,Withdrawal,2024-06-14,Cash withdrawal from ATM
3462,1362,305.3,Withdrawal,2024-03-29,Cash withdrawal from ATM
3463,1576,1156.47,Payment,2024-08-02,Payment via cash
3464,7900,4751.98,Refund,2025-02-19,Refund for returned item
3465,2253,173.94,Payment,2025-01-30,Payment via cash
3466,3268,2777.1,Refund,2025-06-05,Refund for returned item
3467,5978,1606.96,Withdrawal,2024-06-09,Cash withdrawal from ATM
3468,8125,2312.47,Purchase,2025-07-02,Purchase from grocery
3469,6382,2707.16,Withdrawal,2025-05-20,Cash withdrawal from ATM
3470,436,2361.61,Deposit,2023-10-28,Check deposit
3471,7732,4629.82,Deposit,2024-01-22,Check deposit
3472,1662,4842.26,Withdrawal,2024-02-13,Cash withdrawal from ATM
3473,3166,2819.49,Payment,2024-09-24,Payment via bank transfer
3474,2707,55.2,Payment,2024-10-21,Payment via mobile app
3475,6446,333.62,Refund,2023-11-05,Refund for returned item
3476,1127,2174.55,Payment,2024-03-27,Payment via bank transfer
3477,5728,4972.15,Withdrawal,2024-12-05,Cash withdrawal from ATM
3478,8919,2529.15,Payment,2023-09-29,Payment via mobile app
3479,3387,3751.83,Withdrawal,2024-01-21,Cash withdrawal from ATM
3480,797,1136.94,Refund,2024-05-08,Refund for returned item
3481,6749,4084.12,Payment,2025-07-19,Payment via bank transfer
3482,6943,4961.97,Deposit,2023-10-02,Check deposit
3483,4199,4045.34,Purchase,2024-12-15,Purchase from gas station
3484,6365,4857.79,Refund,2025-05-11,Refund for returned item
3485,5986,4322.74,Payment,2024-10-29,Payment via credit card
3486,408,770.39,Withdrawal,2023-08-18,Cash withdrawal from ATM
3487,1253,1469.71,Deposit,2024-04-26,Check deposit
3488,6270,2920.86,Withdrawal,2024-08-21,Cash withdrawal from ATM
3489,7585,4759.75,Refund,2024-04-18,Refund for returned item
3490,9293,4536.23,Refund,2023-11-02,Refund for returned item
3491,9119,1442.59,Refund,2023-12-20,Refund for returned item
3492,6169,1297.49,Refund,2023-12-28,Refund for returned item
3493,129,856.72,Deposit,2025-01-14,Check deposit
3494,227,2688.53,Payment,2023-08-13,Payment via bank transfer
3495,5531,918.75,Withdrawal,2024-07-11,Cash withdrawal from ATM
3496,5465,2912.72,Refund,2024-07-22,Refund for returned item
3497,5023,1630.62,Deposit,2023-12-24,Check deposit
3498,6131,3938.5,Withdrawal,2023-12-21,Cash withdrawal from ATM
3499,8488,1958.27,Withdrawal,2024-02-22,Cash withdrawal from ATM
3500,1368,4744.83,Purchase,2023-12-30,Purchase from grocery
3501,9613,234.31,Purchase,2025-03-08,Purchase from coffee shop
3502,9395,2820.75,Payment,2025-01-03,Payment via bank transfer
3503,3389,4422.02,Payment,2023-10-12,Payment via bank transfer
3504,6862,4437.01,Refund,2024-08-12,Refund for returned item
3505,2129,4865.97,Payment,2025-02-24,Payment via credit card
3506,4646,4935.85,Withdrawal,2024-04-29,Cash withdrawal from ATM
3507,9718,1380.62,Refund,2023-08-30,Refund for returned item
3508,2111,2284.2,Deposit,2025-02-16,Check deposit
3509,9893,1176.21,Payment,2025-05-11,Payment via cash
3510,6853,1035.34,Purchase,2024-03-04,Purchase from electronics
3511,5360,2586.53,Purchase,2024-03-17,Purchase from gas station
3512,4540,1835.16,Purchase,2023-10-04,Purchase from clothing
3513,8753,1553.37,Payment,2025-07-08,Payment via cash
3514,7281,2754.05,Deposit,2023-09-30,Check deposit
3515,1232,2822.77,Purchase,2025-05-19,Purchase from gas station
3516,7737,546.85,Deposit,2025-02-25,Check deposit
3517,9976,3224.67,Payment,2024-04-07,Payment via credit card
3518,3340,3598.12,Refund,2025-05-13,Refund for returned item
3519,6673,2322.8,Purchase,2024-06-03,Purchase from gas station
3520,2894,4759.96,Payment,2024-12-10,Payment via cash
3521,3907,4738.54,Payment,2025-06-24,Payment via credit card
3522,5974,2532.65,Purchase,2025-03-12,Purchase from clothing
3523,254,3007.87,Refund,2024-02-17,Refund for returned item
3524,1503,4281.21,Payment,2024-02-23,Payment via credit card
3525,5559,1741.47,Refund,2024-05-09,Refund for returned item
3526,9558,4976.95,Deposit,2024-10-31,Check deposit
3527,1202,4750.04,Withdrawal,2025-07-24,Cash withdrawal from ATM
3528,5386,4305.13,Payment,2024-07-20,Payment via mobile app
3529,2738,64.46,Payment,2023-11-01,Payment via bank transfer
3530,7890,1680.64,Purchase,2024-08-21,Purchase from clothing
3531,5837,3887.3,Refund,2023-11-06,Refund for returned item
3532,8352,2796.9,Deposit,2024-01-28,Check deposit
3533,7061,1378.05,Payment,2024-09-25,Payment via credit card
3534,74,2732.43,Purchase,2025-02-25,Purchase from clothing
3535,30,4754.99,Refund,2024-10-20,Refund for returned item
3536,3676,4086.47,Payment,2025-02-07,Payment via credit card
