TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
1403,4514,392.98,Debit,2021-10-26,Develop rate apply note last today.
1404,6505,8105.6,Debit,2025-07-03,Shoulder couple market have later piece friend kind.
1405,5533,8507.37,Transfer,2021-12-08,City lead those for low for work.
1406,2186,7682.22,Credit,2024-07-28,Development this wish data test view.
1407,6518,8122.71,Withdrawal,2023-01-03,Decide central food occur building pick me.
1408,7853,4633.0,Debit,2023-06-28,Attention goal much.
1409,6288,4459.03,Withdrawal,2022-11-24,Support laugh who role.
1410,2528,9455.54,Debit,2020-10-10,Another have ability arrive bank.
1411,2042,3240.08,Withdrawal,2022-12-16,Realize though shoulder in gas this trip.
1412,2342,8075.29,Refund,2023-06-01,Full care design.
1413,3764,386.23,Deposit,2021-11-05,Very event week it himself.
1414,5875,8632.53,Deposit,2021-03-30,Marriage might stock rate hard.
1415,4880,7450.39,Withdrawal,2023-08-28,Could bar work camera sport.
1416,5435,6580.97,Debit,2023-03-07,Knowledge lead throw majority situation see certainly.
1417,8190,9121.61,Refund,2024-06-13,However television yourself including treat floor candidate represent.
1418,3493,4111.29,Transfer,2022-05-08,Century animal decide local dinner.
1419,6320,4827.07,Deposit,2022-01-17,Voice senior can nation.
1420,9028,8149.06,Withdrawal,2023-09-15,Perform father five put national husband.
1421,6493,4612.17,Debit,2025-02-11,Improve six cup.
1422,5264,4070.66,Debit,2021-05-13,First provide third actually.
1423,862,1381.56,Deposit,2022-05-15,Scene environment hit accept heart federal carry.
1424,2868,9492.84,Transfer,2022-05-21,Produce score accept firm decision at.
1425,5742,9754.6,Debit,2022-08-24,Something more job situation majority.
1426,7865,1630.53,Deposit,2022-05-24,Arrive cut lead father.
1427,9779,1002.82,Deposit,2021-04-30,When rock face through outside.
1428,6758,5687.73,Transfer,2022-11-03,Just particularly owner senior represent water success.
1429,4780,4989.46,Refund,2023-05-23,Decision inside hospital heart structure.
1430,199,2827.42,Deposit,2021-12-05,Small why white present once field.
1431,5664,853.74,Deposit,2020-12-15,Heart network enter thousand media lay size.
1432,5754,9116.24,Debit,2023-10-25,Key any scientist large let.
1433,2658,8069.32,Credit,2020-10-27,Situation mean institution while authority.
1434,5984,6173.09,Refund,2021-12-18,Finish north firm while cover most professional.
1435,3245,4907.98,Credit,2024-10-01,Party mother light bit pattern article.
1436,5816,5784.05,Deposit,2021-07-06,Together center seven for prevent peace perform.
1437,7051,7264.67,Debit,2022-01-28,Former now group everything.
1438,5729,7888.3,Credit,2020-08-05,Very start ok decision cup between.
1439,775,5673.27,Deposit,2020-10-09,Accept though maintain yet view.
1440,4616,3108.34,Credit,2024-04-10,Level future even apply itself.
1441,8376,9748.29,Debit,2025-04-22,Fact practice particularly see them not.
1442,5477,8716.43,Credit,2021-10-26,Remember upon stuff light.
1443,3038,6364.8,Refund,2021-04-04,Move site build they mind box.
1444,9013,8765.3,Deposit,2023-08-16,Authority teacher Mrs want.
1445,801,8288.82,Debit,2023-06-24,Usually across degree area.
1446,5298,6582.66,Withdrawal,2023-09-17,Between sea game care.
1447,5458,4573.86,Deposit,2021-04-04,Budget available live home.
1448,8794,3875.83,Debit,2021-11-18,Student speech score yard to different.
1449,6929,4809.72,Withdrawal,2025-04-30,Public laugh institution employee whose staff.
1450,6765,1303.3,Transfer,2020-11-16,Late first chance adult scene pressure partner.
1451,9533,3550.77,Credit,2025-04-25,Know piece couple.
1452,5058,5028.85,Transfer,2022-10-22,Everyone late turn already.
1453,5252,5599.16,Credit,2021-05-13,Send our image not nearly.
1454,5240,4328.81,Deposit,2023-06-17,Development mother pressure environment six operation certain.
1455,4164,6436.84,Debit,2021-04-19,Staff ask participant important high design song.
1456,3366,115.66,Debit,2020-12-02,Bank sell couple big into.
1457,7247,5275.76,Debit,2021-02-03,However surface listen yes pass.
1458,6875,763.86,Withdrawal,2020-09-15,Board lead share party.
1459,8080,1818.39,Refund,2022-07-22,Talk range carry according speak high.
1460,8366,2649.24,Debit,2023-12-07,On those skin rate PM would action.
1461,9462,3567.01,Refund,2022-10-07,Character site west sure Republican federal Mrs.
1462,2149,4637.92,Transfer,2021-04-14,His prove oil drug bad what reach feel.
1463,328,4119.56,Withdrawal,2022-12-25,Interesting audience only yes.
1464,3643,3003.86,Deposit,2024-03-24,Little cell whom thus.
1465,285,6320.68,Debit,2021-06-12,Artist sit mention report.
1466,3600,891.49,Credit,2024-12-04,Yeah each score common week information.
1467,6871,534.47,Deposit,2024-04-29,Compare performance around recognize product.
1468,727,1201.85,Withdrawal,2022-02-19,Walk very strategy main improve break.
1469,1694,84.78,Debit,2025-01-11,Turn nation a fish product rather.
1470,799,1429.52,Deposit,2023-10-09,Today along raise system.
1471,3778,4169.35,Credit,2024-12-24,Stop out ten themselves society drop someone.
1472,1332,8211.15,Deposit,2022-12-12,Account before hard write eight.
1473,911,9979.15,Refund,2024-08-01,Myself future realize story firm young.
1474,2368,1563.62,Withdrawal,2021-05-06,Career must do attorney yet.
1475,1973,1738.96,Deposit,2024-01-11,Budget evidence lay decision executive.
1476,5291,2795.57,Debit,2023-09-23,Main piece successful line series TV history throw.
1477,9764,1683.51,Transfer,2024-11-11,You role possible where sometimes knowledge from.
1478,7768,7147.11,Refund,2022-09-04,Investment firm three include thought reflect.
1479,7397,9175.61,Credit,2021-05-22,Theory consider know just raise open at now.
1480,6630,7713.01,Credit,2022-11-09,Clearly air church every point.
1481,6396,6935.97,Refund,2021-03-20,In buy technology form religious our game try.
1482,3797,8494.09,Credit,2023-10-23,Response ok person.
1483,3462,9117.81,Withdrawal,2023-09-24,Trip simple American establish resource thousand from white.
1484,1511,3285.54,Credit,2021-11-20,Company involve design contain.
1485,9135,9375.21,Deposit,2022-11-02,Reflect doctor season plan task attention car understand.
1486,3152,5494.01,Debit,2020-12-05,Why receive should some white church.
1487,5687,6723.89,Refund,2024-10-12,Nice hit gun reflect anyone.
1488,9938,6120.55,Debit,2023-12-29,Mission serious game.
1489,6217,9211.67,Credit,2023-11-23,Use something student affect community human.
1490,2413,778.55,Credit,2021-07-22,Such how section protect spend.
1491,7503,1090.38,Withdrawal,2021-07-01,Prevent keep catch their yes boy.
1492,1893,9540.89,Transfer,2024-07-17,Real drive whom image.
1493,8992,6160.36,Refund,2025-06-17,Establish help message experience interview stay rock.
1494,114,48.97,Debit,2021-06-17,Major affect example.
1495,1606,9944.07,Transfer,2023-01-18,North yet common vote pay ground.
1496,4109,6623.36,Refund,2024-01-24,Trip billion pay reach.
1497,3788,4221.94,Credit,2024-09-01,Sing under entire music.
1498,8669,4368.25,Credit,2020-09-19,Company maybe only use attack relate research.
1499,4283,9759.83,Withdrawal,2020-08-30,Specific knowledge radio talk participant.
1500,4402,9213.99,Debit,2023-05-16,Plan spend be industry will.
1501,7640,6359.05,Withdrawal,2024-11-14,Manager happen increase industry.
1502,4927,5652.49,Withdrawal,2022-07-26,Few common herself appear.
1503,1936,8754.48,Withdrawal,2021-11-25,Service brother identify off continue expect.
1504,2699,5782.0,Deposit,2022-12-10,Notice if town leader including treat agent.
1505,6706,6679.43,Withdrawal,2021-05-05,White summer sign plant partner.
1506,8944,7203.34,Credit,2021-10-03,Free season quite fear thing quite edge.
1507,8423,9930.7,Transfer,2021-05-08,Clearly small still right service.
1508,7845,41.16,Refund,2021-11-08,Pattern set five politics forget Republican.
1509,7430,3188.96,Withdrawal,2024-11-30,Production win service time.
1510,1571,1988.54,Debit,2025-02-26,Project think early.
1511,7080,9181.2,Debit,2020-10-03,Source series wrong during social letter drive finish.
1512,3401,7189.58,Debit,2023-01-16,Heart wish leg although.
1513,5013,7974.52,Transfer,2023-09-02,Push also speak everybody base quickly.
1514,2059,7715.77,Withdrawal,2025-06-08,Imagine sound young look but bed.
1515,1086,5234.51,Withdrawal,2020-11-21,Short other new college add.
1516,1269,1859.23,Credit,2021-12-27,Quality situation enjoy artist.
1517,8217,7100.59,Withdrawal,2023-06-26,Return class ago evidence line give teach information.
1518,4265,6335.77,Deposit,2020-10-14,Blue moment much strategy before.
1519,8872,8802.63,Deposit,2020-12-26,Health where question by modern.
1520,8280,8932.65,Withdrawal,2021-04-19,Worry such including mind.
1521,6648,9266.18,Credit,2021-12-08,Set describe peace long arm accept.
1522,5749,9305.14,Withdrawal,2020-09-05,Recognize anyone cup free character you ago economic.
1523,3358,370.42,Refund,2022-04-18,Decade manager treatment return manager life.
1524,9133,1966.85,Transfer,2024-05-12,Unit camera picture over.
1525,3362,6030.02,Debit,2023-11-10,Offer similar style majority per concern him.
1526,8298,9027.86,Debit,2023-09-21,Thousand third five loss wind.
1527,228,3006.46,Refund,2020-09-15,Fall group where action discussion my deal.
1528,1929,811.47,Transfer,2021-10-10,Meeting contain good book economic identify music.
1529,823,592.02,Debit,2024-05-26,Almost player point forget.
1530,4149,5618.03,Transfer,2023-12-25,These require everything and beyond rule move.
1531,6945,112.34,Refund,2025-04-26,View thus discuss reduce today human nor drug.
1532,7581,9444.31,Transfer,2020-09-06,Her decision security after decision could teacher.
1533,9544,354.12,Debit,2021-02-21,Door few beautiful sit including head what.
1534,1027,5455.85,Transfer,2024-03-30,Billion finally throughout recently career sell perform.
1535,4283,3475.59,Deposit,2024-01-12,Safe six maintain during standard.
1536,9976,1656.08,Transfer,2021-01-30,Serious town low resource game practice.
1537,9240,6001.29,Deposit,2022-06-21,Line whatever too hundred suffer thus soldier.
1538,7945,2461.51,Transfer,2021-02-15,Leader fund across discover yourself.
1539,8460,17.93,Debit,2021-10-24,Establish thing near stop stand decide.
1540,5772,622.76,Debit,2021-07-05,Although economy recent west something series.
1541,7597,4544.02,Withdrawal,2020-11-11,Space use any upon speak garden main include.
1542,8795,2974.6,Credit,2023-10-11,Begin pretty performance degree least bank your.
1543,3218,9662.85,Debit,2020-11-13,Others anything full visit process.
1544,9044,2824.91,Deposit,2025-01-26,Them anyone however plan position current.
1545,6295,6063.87,Withdrawal,2025-01-20,Similar state part sometimes after fight pretty.
1546,8451,9674.06,Transfer,2022-11-12,Hundred high much environmental.
1547,5421,2834.05,Transfer,2025-07-06,Inside grow protect single successful message black.
1548,9238,7467.87,Credit,2023-10-29,Consider opportunity would own drop happen.
1549,7844,4145.28,Withdrawal,2023-03-24,Before well professional animal imagine beautiful.
1550,2512,1278.66,Deposit,2024-06-15,Science through design man.
1551,1076,3964.15,Debit,2022-12-24,Some wall chance science record dog reflect material.
1552,8568,2916.08,Transfer,2025-01-26,Describe maintain general resource phone.
1553,9448,7158.11,Debit,2022-03-28,Blue former although not.
1554,952,7022.13,Transfer,2024-10-06,Hold blue early production.
1555,6548,2157.65,Refund,2022-02-22,With ready choice usually scientist character call.
1556,6950,7275.88,Credit,2024-03-29,Music seem race ability blue live yourself.
1557,4782,7827.08,Transfer,2024-01-04,Experience they run significant evening bad.
1558,3196,1294.97,Refund,2021-07-23,Bill son hospital add already.
1559,9887,8845.22,Transfer,2022-05-25,Save number according still itself floor.
1560,4698,3203.56,Credit,2023-03-12,Else fire house risk.
1561,7591,6736.12,Deposit,2023-03-12,Option join market huge.
1562,7921,4527.47,Refund,2021-02-07,Movie card page issue treat out officer.
1563,7153,5191.24,Refund,2024-01-06,Mention soldier eat.
1564,101,2435.9,Deposit,2024-01-29,Type tree bed which require fly.
1565,6779,9105.31,Deposit,2020-11-06,Girl Mrs way board enough road able.
1566,4010,5588.97,Refund,2023-09-03,Better game organization nothing level rich.
1567,7785,7482.0,Deposit,2024-11-13,Effect true produce reality cup plan.
1568,6754,7448.13,Debit,2023-01-07,Piece recognize even summer half citizen.
1569,3401,7622.11,Refund,2022-05-30,Management lawyer forget idea upon new.
1570,859,4886.31,Withdrawal,2021-04-16,Shoulder woman back later candidate such key.
1571,3372,3328.3,Withdrawal,2024-08-21,Defense degree receive bank.
1572,5101,601.14,Deposit,2021-01-12,Somebody these five.
1573,1763,6835.47,Withdrawal,2025-05-27,Former indeed audience without.
1574,8492,6597.25,Transfer,2020-08-01,Party sport able positive personal how process.
1575,6410,9774.37,Deposit,2023-07-22,Use let money blue sport ready.
1576,9275,5349.2,Credit,2021-03-25,Else center job customer deep almost science.
1577,686,2137.23,Withdrawal,2024-06-20,Suggest thought black increase husband professional.
1578,5352,666.96,Transfer,2023-12-20,Sound by significant under whole property ground.
1579,9518,1863.75,Withdrawal,2025-05-24,Body just I travel area.
1580,2912,4389.56,Transfer,2023-11-02,With image subject understand response.
1581,3475,4027.42,Credit,2023-03-07,Book these ability pretty.
1582,471,6741.71,Withdrawal,2024-12-28,Four method natural between machine.
1583,1788,2887.46,Credit,2022-05-10,Dark language well we treatment.
1584,6248,1166.89,Deposit,2023-08-30,Player scientist early lawyer.
1585,1310,2761.12,Transfer,2023-02-09,Region answer lawyer hospital customer.
1586,5077,7409.96,Credit,2021-11-22,Article surface week your money.
1587,5120,5106.49,Refund,2021-06-06,Exist bit know its effect technology nice future.
1588,418,9358.15,Credit,2023-04-20,End into near easy interesting.
1589,167,7674.82,Transfer,2024-02-27,Floor radio evening into.
1590,5232,215.18,Transfer,2022-09-26,Radio thing situation.
1591,7832,6966.15,Withdrawal,2022-10-17,Poor determine hotel them value air ground.
1592,4097,6411.08,Deposit,2023-12-14,Our other thing inside occur them common.
1593,9701,230.27,Debit,2023-07-16,Country say experience dark.
1594,8407,6360.88,Debit,2024-04-04,Material pretty fly police point.
1595,3264,6582.1,Deposit,2023-04-23,For wife visit where.
1596,4904,4273.26,Transfer,2024-01-10,Worker truth economy personal career.
1597,8820,8734.47,Credit,2021-09-04,Game military occur see third popular water stage.
1598,3738,3708.11,Transfer,2021-05-02,Source down commercial team.
1599,6460,3731.95,Transfer,2023-12-16,Choose popular bed son assume.
1600,2129,7582.09,Refund,2023-06-11,Entire yourself how Democrat admit real relate.
1601,6708,51.95,Credit,2021-05-17,Establish country know before magazine science upon able.
1602,5774,8869.38,Withdrawal,2022-09-11,Half nearly wonder admit standard.
1603,2780,1881.02,Withdrawal,2024-07-19,Easy sometimes education thing.
1604,6080,3236.56,Deposit,2021-01-12,Indeed very pass anything back.
1605,5795,8249.53,Credit,2021-04-30,Fact go Democrat thing executive suggest poor us.
